Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
616.51,31.28,30.00,0
617.53,31.28,30.00,0
618.56,31.28,30.00,0
619.58,31.19,30.00,0
620.60,31.28,30.00,0
621.63,31.28,30.00,0
622.65,31.28,30.00,0
623.68,31.19,30.00,0
624.70,31.19,30.00,0
625.72,31.19,30.00,0
626.75,31.19,30.00,0
627.77,31.19,30.00,0
628.80,31.19,30.00,0
629.82,31.19,30.00,0
630.85,31.19,30.00,0
631.87,31.19,30.00,0
632.89,31.19,30.00,0
633.92,31.19,30.00,0
634.94,31.19,30.00,0
635.97,31.19,30.00,0
636.99,31.19,30.00,0
638.02,31.19,30.00,0
639.04,31.19,30.00,0
640.06,31.19,30.00,0
641.09,31.19,30.00,0
642.11,31.10,30.00,0
643.14,31.19,30.00,0
644.16,31.10,30.00,0
645.18,31.10,30.00,0
646.21,31.10,30.00,0
647.23,31.10,30.00,0
648.26,31.10,30.00,0
649.28,31.10,30.00,0
650.30,31.10,30.00,0
651.33,31.10,30.00,0
652.35,31.10,30.00,0
653.38,31.10,30.00,0
654.40,31.10,30.00,0
655.42,31.00,30.00,0
656.45,31.10,30.00,0
657.47,31.10,30.00,0
658.50,31.10,30.00,0
659.52,31.00,30.00,0
660.54,31.00,30.00,0
661.57,31.00,30.00,0
662.59,31.00,30.00,0
663.62,31.00,30.00,0
664.64,31.00,30.00,0
665.66,31.00,30.00,0
666.69,31.00,30.00,0
667.71,31.00,30.00,0
668.74,31.00,30.00,0
669.76,31.00,30.00,0
670.78,31.00,30.00,0
671.81,31.00,30.00,0
672.83,31.00,30.00,0
673.86,30.91,30.00,0
674.88,30.91,30.00,0
675.91,30.91,30.00,0
676.93,30.91,30.00,0
677.95,30.91,30.00,0
678.98,30.91,30.00,0
680.00,30.91,30.00,0
681.03,30.91,30.00,0
682.05,30.91,30.00,0
683.07,30.91,30.00,0
684.10,30.91,30.00,0
685.12,30.91,30.00,0
686.15,30.91,30.00,0
687.17,30.91,30.00,0
688.20,30.91,30.00,0
689.22,30.91,30.00,0
690.24,30.91,30.00,0
691.27,30.91,30.00,0
692.29,30.91,30.00,0
693.32,30.82,30.00,0
694.34,30.82,30.00,0
695.36,30.82,30.00,0
696.39,30.82,30.00,0
697.41,30.82,30.00,0
698.44,30.82,30.00,0
699.46,30.82,30.00,0
700.48,30.82,30.00,0
701.51,30.82,30.00,0
702.53,30.82,30.00,0
703.56,30.82,30.00,0
704.58,30.82,30.00,0
705.60,30.82,30.00,0
706.63,30.82,30.00,0
707.65,30.82,30.00,0
708.68,30.82,30.00,0
709.70,30.82,30.00,0
710.72,30.82,30.00,0
711.75,30.82,30.00,0
712.77,30.72,30.00,0
713.80,30.72,30.00,0
714.82,30.72,30.00,0
715.84,30.72,30.00,0
716.87,30.72,30.00,0
717.89,30.72,30.00,0
718.92,30.72,30.00,0
719.94,30.72,30.00,0
720.97,30.72,30.00,0
721.99,30.72,30.00,0
723.01,30.72,30.00,0
724.04,30.72,30.00,0
725.06,30.72,30.00,0
726.09,30.72,30.00,0
727.11,30.72,30.00,0
728.14,30.72,30.00,0
729.16,30.72,30.00,0
730.18,30.72,30.00,0
731.21,30.72,30.00,0
732.23,30.63,30.00,0
733.26,30.72,30.00,0
734.28,30.63,30.00,0
735.30,30.63,30.00,0
736.33,30.63,30.00,0
737.35,30.63,30.00,0
738.38,30.63,30.00,0
739.40,30.63,30.00,0
740.42,30.63,30.00,0
741.45,30.63,30.00,0
742.47,30.63,30.00,0
743.50,30.63,30.00,0
744.52,30.63,30.00,0
745.54,30.63,30.00,0
746.57,30.63,30.00,0
747.59,30.63,30.00,0
748.62,30.63,30.00,0
749.64,30.54,30.00,0
750.66,30.54,30.00,0
751.69,30.54,30.00,0
752.71,30.54,30.00,0
753.74,30.54,30.00,0
754.76,30.54,30.00,0
755.78,30.54,30.00,0
756.81,30.54,30.00,0
757.83,30.54,30.00,0
758.86,30.54,30.00,0
759.88,30.54,30.00,0
760.91,30.54,30.00,0
761.93,30.54,30.00,0
762.95,30.54,30.00,0
763.98,30.54,30.00,0
765.00,30.54,30.00,0
766.03,30.54,30.00,0
767.05,30.54,30.00,0
768.07,30.54,30.00,0
769.10,30.54,30.00,0
770.12,30.45,30.00,0
771.15,30.45,30.00,0
772.17,30.45,30.00,0
773.19,30.45,30.00,0
774.22,30.45,30.00,0
775.24,30.45,30.00,0
776.27,30.45,30.00,0
777.29,30.45,30.00,0
778.32,30.45,30.00,0
779.34,30.45,30.00,0
780.36,30.45,30.00,0
781.39,30.45,30.00,0
782.41,30.45,30.00,0
783.44,30.45,30.00,0
784.46,30.45,30.00,0
785.48,30.45,30.00,0
786.51,30.45,30.00,0
787.53,30.45,30.00,0
788.56,30.45,30.00,0
789.58,30.35,30.00,0
790.60,30.45,30.00,0
791.63,30.35,30.00,0
792.65,30.35,30.00,0
793.68,30.35,30.00,0
794.70,30.35,30.00,0
795.72,30.35,30.00,0
796.75,30.35,30.00,0
797.77,30.35,30.00,0
798.80,30.35,30.00,0
799.82,30.35,30.00,0
800.85,30.35,30.00,0
801.87,30.35,30.00,0
802.89,30.35,30.00,0
803.92,30.35,30.00,0
804.94,30.35,30.00,0
805.97,30.35,30.00,0
806.99,30.35,30.00,0
808.01,30.35,30.00,0
809.04,30.26,30.00,0
810.06,30.26,30.00,0
811.09,30.26,30.00,0
812.11,30.26,30.00,0
813.14,30.26,30.00,0
814.16,30.26,30.00,0
815.18,30.26,30.00,0
816.21,30.26,30.00,0
817.23,30.26,30.00,0
818.26,30.26,30.00,0
819.28,30.26,30.00,0
820.30,30.26,30.00,0
821.33,30.26,30.00,0
822.35,30.26,30.00,0
823.38,30.26,30.00,0
824.40,30.26,30.00,0
825.42,30.26,30.00,0
826.45,30.26,30.00,0
827.47,30.26,30.00,0
828.50,30.26,30.00,0
829.52,30.26,30.00,0
830.54,30.17,30.00,0
831.57,30.26,30.00,0
832.59,30.26,30.00,0
833.62,30.26,30.00,0
834.64,30.17,30.00,0
835.66,30.17,30.00,0
836.69,30.17,30.00,0
837.71,30.17,30.00,0
838.74,30.17,30.00,0
839.76,30.17,30.00,0
840.79,30.17,30.00,0
841.81,30.17,30.00,0
842.83,30.17,30.00,0
843.86,30.17,30.00,0
844.88,30.17,30.00,0
845.91,30.17,30.00,0
846.93,30.17,30.00,0
847.96,30.17,30.00,0
848.98,30.17,30.00,0
850.00,30.17,30.00,0
851.03,30.17,30.00,0
852.05,30.17,30.00,0
853.08,30.17,30.00,0
854.10,30.17,30.00,0
855.12,30.08,30.00,0
856.15,30.08,30.00,0
857.17,30.08,30.00,0
858.20,30.08,30.00,0
859.22,30.08,30.00,0
860.24,30.08,30.00,0
861.27,30.08,30.00,0
862.29,30.08,30.00,0
863.32,30.08,30.00,0
864.34,30.08,30.00,0
865.36,30.08,30.00,0
866.39,30.08,30.00,0
867.41,30.08,30.00,0
868.44,30.08,30.00,0
869.46,30.08,30.00,0
870.49,30.08,30.00,0
871.51,30.08,30.00,0
872.53,30.08,30.00,0
873.56,30.08,30.00,0
874.58,30.08,30.00,0
875.61,30.08,30.00,0
876.63,30.08,30.00,0
877.65,30.08,30.00,0
878.68,29.99,30.00,0
879.70,29.99,30.00,0
880.73,29.99,30.00,0
881.75,29.99,30.00,0
882.78,29.99,30.00,0
883.80,29.99,30.00,0
884.82,29.99,30.00,0
885.85,29.99,30.00,0
886.87,29.99,30.00,0
887.90,29.99,30.00,0
888.92,29.99,30.00,0
889.94,29.99,30.00,0
890.97,29.99,30.00,0
891.99,29.99,30.00,0
893.02,29.99,30.00,0
894.04,29.99,30.00,0
895.06,29.99,30.00,0
896.09,29.99,30.00,0
897.11,29.99,30.00,0
898.14,29.89,30.00,0
899.16,29.99,30.00,0
900.19,29.99,30.00,0
901.21,29.99,30.00,0
902.23,29.89,30.00,0
903.26,29.99,30.00,0
904.28,29.89,30.00,0
905.30,29.89,30.00,0
906.33,29.89,30.00,0
907.35,29.89,30.00,0
908.38,29.89,30.00,0
909.40,29.89,30.00,0
910.43,29.89,30.00,0
911.45,29.89,30.00,0
912.47,29.89,30.00,0
913.50,29.89,30.00,0
914.52,29.89,30.00,0
915.55,29.89,30.00,0
916.57,29.89,30.00,0
917.59,29.89,30.00,0
918.62,29.89,30.00,0
919.64,29.89,30.00,0
920.67,29.89,30.00,0
921.69,29.89,30.00,0
922.71,29.89,30.00,0
923.74,29.89,30.00,0
924.76,29.89,30.00,0
925.79,29.89,30.00,0
926.81,29.89,30.00,0
927.84,29.80,30.00,0
928.86,29.80,30.00,0
929.88,29.80,30.00,0
930.91,29.80,30.00,0
931.93,29.80,30.00,0
932.96,29.80,30.00,0
933.98,29.80,30.00,0
935.00,29.80,30.00,0
936.03,29.80,30.00,0
937.05,29.80,30.00,0
938.08,29.80,30.00,0
939.10,29.80,30.00,0
940.12,29.80,30.00,0
941.15,29.80,30.00,0
942.17,29.80,30.00,0
943.20,29.80,30.00,0
944.22,29.80,30.00,0
945.24,29.80,30.00,0
946.27,29.80,30.00,0
947.29,29.80,30.00,0
948.32,29.80,30.00,0
949.34,29.80,30.00,0
950.36,29.80,30.00,0
951.39,29.80,30.00,0
952.41,29.71,30.00,0
953.44,29.71,30.00,0
954.46,29.71,30.00,0
955.48,29.71,30.00,0
956.51,29.71,30.00,0
957.53,29.71,30.00,0
958.56,29.71,30.00,0
959.58,29.71,30.00,0
960.60,29.71,30.00,0
961.63,29.71,30.00,0
962.65,29.71,30.00,0
963.68,29.71,30.00,0
964.70,29.71,30.00,0
965.73,29.71,30.00,0
966.75,29.71,30.00,0
967.77,29.71,30.00,0
968.80,29.71,30.00,0
969.82,29.71,30.00,0
970.85,29.71,30.00,0
971.87,29.71,30.00,0
972.90,29.71,30.00,0
973.92,29.62,30.00,0
974.94,29.71,30.00,0
975.97,29.71,30.00,0
976.99,29.71,30.00,0
978.02,29.62,30.00,0
979.04,29.62,30.00,0
980.06,29.62,30.00,0
981.09,29.62,30.00,0
982.11,29.62,30.00,0
983.14,29.62,30.00,0
984.16,29.62,30.00,0
985.18,29.62,30.00,0
986.21,29.62,30.00,0
987.23,29.62,30.00,0
988.26,29.62,30.00,0
989.28,29.62,30.00,0
990.30,29.62,30.00,0
991.33,29.62,30.00,0
992.35,29.62,30.00,0
993.38,29.62,30.00,0
994.40,29.62,30.00,0
995.42,29.62,30.00,0
996.45,29.62,30.00,0
997.47,29.62,30.00,0
998.50,29.62,30.00,0
999.52,29.62,30.00,0
1000.54,29.62,30.00,0
1001.57,29.62,30.00,0
1002.59,29.62,30.00,0
1003.62,29.62,30.00,0
1004.64,29.53,30.00,0
1005.67,29.53,30.00,0
1006.69,29.53,30.00,0
1007.72,29.53,30.00,0
1008.74,29.53,30.00,0
1009.76,29.53,30.00,0
1010.79,29.53,30.00,0
1011.81,29.53,30.00,0
