Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
898.61,29.89,30.00,34
899.64,29.89,30.00,34
900.66,29.99,30.00,12
901.69,29.89,30.00,34
902.72,29.89,30.00,34
903.74,29.89,30.00,34
904.77,29.89,30.00,34
905.79,29.89,30.00,34
906.82,29.89,30.00,34
907.84,29.89,30.00,34
908.87,29.89,30.00,34
909.90,29.89,30.00,34
910.92,29.89,30.00,34
911.95,29.89,30.00,34
912.97,29.99,30.00,13
914.00,29.89,30.00,34
915.03,29.89,30.00,34
916.05,29.89,30.00,35
917.08,29.89,30.00,35
918.10,29.99,30.00,12
919.13,29.89,30.00,35
920.15,29.89,30.00,35
921.18,29.89,30.00,35
922.21,29.89,30.00,35
923.23,29.89,30.00,53
924.26,29.99,30.00,12
925.28,29.89,30.00,35
926.31,29.89,30.00,35
927.33,29.89,30.00,53
928.36,29.89,30.00,35
929.39,29.89,30.00,35
930.41,29.99,30.00,13
931.44,29.89,30.00,35
932.46,29.89,30.00,35
933.49,29.89,30.00,53
934.51,29.89,30.00,35
935.54,29.89,30.00,35
936.57,29.89,30.00,35
937.59,29.89,30.00,35
938.62,29.89,30.00,35
939.64,29.89,30.00,35
940.67,29.89,30.00,35
941.69,29.89,30.00,35
942.72,29.89,30.00,35
943.75,29.89,30.00,35
944.77,29.89,30.00,35
945.80,29.89,30.00,35
946.82,29.89,30.00,35
947.85,29.89,30.00,35
948.88,29.89,30.00,35
949.90,29.89,30.00,35
950.93,29.89,30.00,53
951.95,29.89,30.00,35
952.98,29.89,30.00,35
954.00,29.89,30.00,35
955.03,29.89,30.00,35
956.05,29.89,30.00,35
957.08,29.89,30.00,35
958.11,29.89,30.00,35
959.13,29.89,30.00,35
960.16,29.89,30.00,35
961.18,29.89,30.00,35
962.21,29.89,30.00,35
963.23,29.89,30.00,35
964.26,29.89,30.00,35
965.29,29.89,30.00,35
966.31,29.89,30.00,35
967.34,29.89,30.00,35
968.36,29.99,30.00,13
969.39,29.89,30.00,35
970.42,29.89,30.00,35
971.44,29.89,30.00,35
972.47,29.89,30.00,53
973.49,29.89,30.00,35
974.52,29.89,30.00,35
975.54,29.89,30.00,35
976.57,29.89,30.00,35
977.60,29.89,30.00,35
978.62,29.89,30.00,35
979.65,29.89,30.00,35
980.67,29.89,30.00,35
981.70,29.89,30.00,35
982.72,29.89,30.00,35
983.75,29.89,30.00,35
984.78,29.89,30.00,35
985.80,29.89,30.00,35
986.83,29.89,30.00,35
987.85,29.89,30.00,35
988.88,29.89,30.00,35
989.90,29.89,30.00,35
990.93,29.99,30.00,13
991.96,29.89,30.00,35
992.98,29.89,30.00,35
994.01,29.89,30.00,35
995.03,29.89,30.00,53
996.06,29.89,30.00,35
997.09,29.89,30.00,35
998.11,29.89,30.00,35
999.14,29.89,30.00,35
1000.16,29.89,30.00,35
1001.19,29.99,30.00,31
1002.21,29.89,30.00,35
1003.24,29.89,30.00,35
1004.27,29.99,30.00,13
1005.29,29.89,30.00,35
1006.32,29.89,30.00,35
1007.34,29.89,30.00,35
1008.37,29.89,30.00,35
1009.40,29.89,30.00,35
1010.42,29.89,30.00,35
1011.45,29.89,30.00,53
1012.47,29.89,30.00,35
1013.50,29.99,30.00,13
